"","state","state.name","middate","pollster","pollster_id","samplesize","population","clinton","trump"
"934","MO","Missouri","9/3/16","Google Consumer Surveys",73,637,"likelyvoters",35.45,31.19
"935","MO","Missouri","9/1/16","Remington",NA,1275,"likelyvoters",38,47
"936","MO","Missouri","9/1/16","Ipsos",25,361,"likelyvoters",33.97,52.69
"937","MO","Missouri","8/27/16","Google Consumer Surveys",73,584,"likelyvoters",37.17,32.83
"938","MO","Missouri","8/26/16","Public Policy Polling",60,1055,"likelyvoters",41,47
"939","MO","Missouri","8/25/16","Ipsos",25,297,"likelyvoters",35.46,50.78
"940","MO","Missouri","8/20/16","SurveyMonkey",352,1801,"registeredvoters",34,43
"941","MO","Missouri","8/20/16","Monmouth University",1,401,"likelyvoters",43,44
"942","MO","Missouri","8/20/16","Google Consumer Surveys",73,545,"likelyvoters",35.53,34.72
"943","MO","Missouri","8/18/16","Ipsos",25,297,"likelyvoters",39.68,46.1
"944","MO","Missouri","8/13/16","Google Consumer Surveys",73,542,"likelyvoters",38.89,28.71
"945","MO","Missouri","8/11/16","Ipsos",25,365,"likelyvoters",46.15,41.13
"946","MO","Missouri","8/8/16","Public Policy Polling",60,947,"likelyvoters",42,45
"947","MO","Missouri","8/5/16","Remington",NA,1280,"likelyvoters",42,44
"948","MO","Missouri","7/23/16","Mason-Dixon Polling & Research, Inc.",49,625,"likelyvoters",41,40
"949","MO","Missouri","7/22/16","SurveyUSA",12,1943,"likelyvoters",37,47
"950","MO","Missouri","3/20/16","DFM Research",135,674,"likelyvoters",42,40
"951","MO","Missouri","3/3/16","Remington",NA,903,"likelyvoters",38,43
"952","MS","Mississippi","10/17/16","Google Consumer Surveys",73,237,"likelyvoters",31.1,45.01
"953","MS","Mississippi","10/12/16","CVOTER International",192,322,"likelyvoters",41.9,53.9
"954","MS","Mississippi","10/12/16","Google Consumer Surveys",73,212,"likelyvoters",22.04,53.32
"955","MS","Mississippi","10/10/16","Ipsos",25,171,"likelyvoters",37.3,52.08
"956","MS","Mississippi","10/6/16","Google Consumer Surveys",73,186,"likelyvoters",23.91,50.69
"957","MS","Mississippi","10/5/16","CVOTER International",192,324,"likelyvoters",41.7,53.5
"958","MS","Mississippi","10/3/16","Ipsos",25,196,"likelyvoters",41.16,48.59
"959","MS","Mississippi","9/30/16","Google Consumer Surveys",73,205,"likelyvoters",24.3,45.98
"960","MS","Mississippi","9/26/16","Ipsos",25,198,"likelyvoters",39.96,51.09
"961","MS","Mississippi","9/25/16","CVOTER International",192,528,"likelyvoters",39.7,56.5
"962","MS","Mississippi","9/23/16","Google Consumer Surveys",73,172,"likelyvoters",25.49,52.31
"963","MS","Mississippi","9/19/16","Ipsos",25,202,"likelyvoters",38.2,49.22
"964","MS","Mississippi","9/18/16","CVOTER International",192,512,"likelyvoters",40.6,55
"965","MS","Mississippi","9/17/16","Google Consumer Surveys",73,246,"likelyvoters",17.14,54.84
"966","MS","Mississippi","9/12/16","Ipsos",25,185,"likelyvoters",37.59,49.94
"967","MS","Mississippi","9/10/16","Google Consumer Surveys",73,224,"likelyvoters",20.26,56.57
"968","MS","Mississippi","9/5/16","Ipsos",25,173,"likelyvoters",37.2,51.15
"969","MS","Mississippi","9/3/16","Google Consumer Surveys",73,194,"likelyvoters",26.97,53.12
"970","MS","Mississippi","8/29/16","Ipsos",25,155,"likelyvoters",35.29,58.25
"971","MS","Mississippi","8/27/16","Google Consumer Surveys",73,253,"likelyvoters",25.24,47.98
"972","MS","Mississippi","8/22/16","Ipsos",25,150,"likelyvoters",30.33,58.52
"973","MS","Mississippi","8/20/16","SurveyMonkey",352,823,"registeredvoters",43,46
"974","MS","Mississippi","8/20/16","Google Consumer Surveys",73,277,"likelyvoters",23.07,53.52
"975","MS","Mississippi","8/15/16","Ipsos",25,161,"likelyvoters",36.54,53.49
"976","MS","Mississippi","8/13/16","Google Consumer Surveys",73,268,"likelyvoters",17.52,52.99
"977","MS","Mississippi","8/11/16","Magellan Strategies",302,1084,"likelyvoters",39,52
"978","MS","Mississippi","8/8/16","Ipsos",25,214,"likelyvoters",38.33,51.86
"979","MS","Mississippi","3/29/16","Mason-Dixon Polling & Research, Inc.",49,625,"registeredvoters",43,46
"980","MT","Montana","10/17/16","Google Consumer Surveys",73,125,"likelyvoters",38.19,34.88
"981","MT","Montana","10/12/16","CVOTER International",192,329,"likelyvoters",40.6,54.5
"982","MT","Montana","10/12/16","Google Consumer Surveys",73,141,"likelyvoters",27.78,28.31
"983","MT","Montana","10/11/16","Mason-Dixon Polling & Research, Inc.",49,1003,"likelyvoters",36,46
"984","MT","Montana","10/10/16","Ipsos",25,109,"likelyvoters",31.74,50.8
"985","MT","Montana","10/6/16","Google Consumer Surveys",73,158,"likelyvoters",32.1,40.84
"986","MT","Montana","10/5/16","CVOTER International",192,496,"likelyvoters",40.3,54.2
"987","MT","Montana","10/3/16","Ipsos",25,139,"likelyvoters",33.91,54.15
"988","MT","Montana","9/30/16","Google Consumer Surveys",73,173,"likelyvoters",31.06,37.96
"989","MT","Montana","9/26/16","Ipsos",25,149,"likelyvoters",34.26,57.98
"990","MT","Montana","9/25/16","CVOTER International",192,647,"likelyvoters",38.8,57.2
"991","MT","Montana","9/23/16","Google Consumer Surveys",73,147,"likelyvoters",32.15,36.3
"992","MT","Montana","9/19/16","Ipsos",25,144,"likelyvoters",39.76,53.47
"993","MT","Montana","9/18/16","CVOTER International",192,493,"likelyvoters",37.7,57.7
"994","MT","Montana","9/17/16","Google Consumer Surveys",73,159,"likelyvoters",32.75,28.94
"995","MT","Montana","9/12/16","Ipsos",25,130,"likelyvoters",36.29,53.6
"996","MT","Montana","9/10/16","Google Consumer Surveys",73,175,"likelyvoters",27.8,34.93
"997","MT","Montana","9/5/16","Ipsos",25,113,"likelyvoters",39.04,52.31
"998","MT","Montana","9/3/16","Google Consumer Surveys",73,157,"likelyvoters",29.85,32.2
"999","MT","Montana","8/29/16","Ipsos",25,114,"likelyvoters",29.77,60.2
"1000","MT","Montana","8/27/16","Google Consumer Surveys",73,128,"likelyvoters",32.36,33.33
"1001","MT","Montana","8/20/16","SurveyMonkey",352,999,"registeredvoters",31,44
"1002","MT","Montana","8/20/16","Google Consumer Surveys",73,118,"likelyvoters",35.91,28.11
"1003","MT","Montana","8/13/16","Google Consumer Surveys",73,107,"likelyvoters",30.27,33.17
"1004","MT","Montana","8/8/16","Ipsos",25,100,"likelyvoters",39.93,46.87
"1005","NC","North Carolina","10/17/16","Google Consumer Surveys",73,648,"likelyvoters",37.81,38.07
"1006","NC","North Carolina","10/17/16","Ipsos",25,377,"likelyvoters",47.13,43.37
"1007","NC","North Carolina","10/16/16","Rasmussen Reports/Pulse Opinion Research",264,875,"likelyvoters",46,41
"1008","NC","North Carolina","10/15/16","National Research, Inc.",51,600,"likelyvoters",44,42
"1009","NC","North Carolina","10/15/16","SurveyUSA",12,651,"likelyvoters",46,44
"1010","NC","North Carolina","10/12/16","CNN/Opinion Research Corp.",30,788,"likelyvoters",48,47
"1011","NC","North Carolina","10/12/16","CVOTER International",192,350,"likelyvoters",48,47.7
"1012","NC","North Carolina","10/12/16","SurveyMonkey",352,1191,"likelyvoters",46,40
"1013","NC","North Carolina","10/12/16","Google Consumer Surveys",73,559,"likelyvoters",35.61,38.39
"1014","NC","North Carolina","10/11/16","Marist College",8,743,"likelyvoters",45,41
"1015","NC","North Carolina","10/11/16","Emerson College",119,600,"likelyvoters",46,42
"1016","NC","North Carolina","10/11/16","Suffolk University",65,500,"likelyvoters",44.8,43.4
"1017","NC","North Carolina","10/10/16","Ipsos",25,1056,"likelyvoters",46.33,42.42
"1018","NC","North Carolina","10/6/16","Google Consumer Surveys",73,618,"likelyvoters",35.04,36.78
"1019","NC","North Carolina","10/5/16","CVOTER International",192,514,"likelyvoters",47.8,47.3
"1020","NC","North Carolina","10/3/16","High Point University",38,479,"likelyvoters",43,42
"1021","NC","North Carolina","10/3/16","Ipsos",25,326,"likelyvoters",44.16,43.09
"1022","NC","North Carolina","10/1/16","SurveyUSA",12,656,"likelyvoters",46,44
"1023","NC","North Carolina","9/30/16","Selzer & Company",3,805,"likelyvoters",44,43
"1024","NC","North Carolina","9/30/16","Google Consumer Surveys",73,734,"likelyvoters",31.28,41.89
"1025","NC","North Carolina","9/29/16","Quinnipiac University",26,507,"likelyvoters",46,43
"1026","NC","North Carolina","9/28/16","Elon University",58,660,"likelyvoters",44.5,39
"1027","NC","North Carolina","9/27/16","Public Policy Polling",60,861,"likelyvoters",44,42
"1028","NC","North Carolina","9/25/16","CVOTER International",192,773,"likelyvoters",45.5,50
"1029","NC","North Carolina","9/23/16","Google Consumer Surveys",73,613,"likelyvoters",32.56,41.32
"1030","NC","North Carolina","9/23/16","Gravis Marketing",181,694,"likelyvoters",44,43
"1031","NC","North Carolina","9/22/16","Ipsos",25,520,"likelyvoters",48.07,43.58
"1032","NC","North Carolina","9/20/16","Meredith College",NA,487,"registeredvoters",38,35
"1033","NC","North Carolina","9/19/16","High Point University",38,404,"likelyvoters",43,42
"1034","NC","North Carolina","9/19/16","Fox News/Anderson Robbins Research/Shaw & Company Research",17,734,"likelyvoters",40,45
"1035","NC","North Carolina","9/19/16","Public Policy Polling",60,1024,"likelyvoters",43,45
"1036","NC","North Carolina","9/19/16","Ipsos",25,264,"likelyvoters",48.98,43.4
"1037","NC","North Carolina","9/18/16","CVOTER International",192,610,"likelyvoters",46.3,48.7
"1038","NC","North Carolina","9/17/16","Siena College",14,782,"likelyvoters",41,41
"1039","NC","North Carolina","9/17/16","Google Consumer Surveys",73,708,"likelyvoters",32.31,39.54
"1040","NC","North Carolina","9/14/16","Greenberg Quinlan Rosner (Democracy Corps)",127,400,"likelyvoters",44,40
"1041","NC","North Carolina","9/14/16","Elon University",58,644,"likelyvoters",43,44
"1042","NC","North Carolina","9/11/16","National Research, Inc.",51,600,"likelyvoters",42,42
"1043","NC","North Carolina","9/10/16","Google Consumer Surveys",73,779,"likelyvoters",32.64,37.88
"1044","NC","North Carolina","9/8/16","Ipsos",25,502,"likelyvoters",46.37,43.72
"1045","NC","North Carolina","9/6/16","Suffolk University",65,500,"likelyvoters",41,44
"1046","NC","North Carolina","9/3/16","Google Consumer Surveys",73,738,"likelyvoters",30.2,39.03
"1047","NC","North Carolina","9/2/16","Quinnipiac University",26,751,"likelyvoters",42,38
"1048","NC","North Carolina","9/1/16","Ipsos",25,484,"likelyvoters",45.98,44.7
"1049","NC","North Carolina","8/31/16","YouGov",81,1088,"likelyvoters",46,42
"1050","NC","North Carolina","8/28/16","Emerson College",119,800,"likelyvoters",43.4,44.8
"1051","NC","North Carolina","8/27/16","Google Consumer Surveys",73,771,"likelyvoters",33.74,37.33
"1052","NC","North Carolina","8/26/16","Public Policy Polling",60,1177,"likelyvoters",45,44
"1053","NC","North Carolina","8/25/16","Ipsos",25,404,"likelyvoters",48.92,43.83
"1054","NC","North Carolina","8/21/16","Monmouth University",1,401,"likelyvoters",44,42
"1055","NC","North Carolina","8/20/16","CNN/Opinion Research Corp.",30,803,"likelyvoters",45,45
"1056","NC","North Carolina","8/20/16","SurveyMonkey",352,2552,"registeredvoters",40,41
"1057","NC","North Carolina","8/20/16","Google Consumer Surveys",73,778,"likelyvoters",32.86,37.42
"1058","NC","North Carolina","8/18/16","Ipsos",25,407,"likelyvoters",48.12,44.26
"1059","NC","North Carolina","8/16/16","Gravis Marketing",181,723,"registeredvoters",38,39
"1060","NC","North Carolina","8/13/16","Google Consumer Surveys",73,742,"likelyvoters",33.51,35.36
"1061","NC","North Carolina","8/11/16","Ipsos",25,438,"likelyvoters",47.24,45.25
"1062","NC","North Carolina","8/7/16","Marist College",8,921,"registeredvoters",45,36
"1063","NC","North Carolina","8/6/16","Public Policy Polling",60,830,"likelyvoters",43,41
"1064","NC","North Carolina","8/1/16","SurveyUSA",12,400,"likelyvoters",42,46
"1065","NC","North Carolina","7/8/16","Marist College",8,907,"registeredvoters",42,36
"1066","NC","North Carolina","6/22/16","YouGov",81,988,"likelyvoters",44,42
"1067","NC","North Carolina","6/22/16","National Research, Inc.",51,600,"likelyvoters",42,40
"1068","NC","North Carolina","6/16/16","Evolving Strategies",NA,603,"likelyvoters",44,37
"1069","NC","North Carolina","6/16/16","TargetPoint",333,200,"likelyvoters",39,45
"1070","NC","North Carolina","6/15/16","Greenberg Quinlan Rosner (Democracy Corps)",127,300,"likelyvoters",48,38
"1071","NC","North Carolina","5/22/16","National Research, Inc.",51,600,"likelyvoters",36,39
"1072","NC","North Carolina","4/24/16","National Research, Inc.",51,600,"likelyvoters",49,40
"1073","NC","North Carolina","4/12/16","Elon University",58,621,"registeredvoters",45,39
"1074","NC","North Carolina","3/9/16","SurveyUSA",12,1576,"likelyvoters",42,49
"1075","NC","North Carolina","2/17/16","Elon University",58,1530,"likelyvoters",47,41
"1076","NC","North Carolina","2/15/16","SurveyUSA",12,1250,"likelyvoters",43,45
"1077","ND","North Dakota","10/17/16","Google Consumer Surveys",73,66,"likelyvoters",27.46,37.9
"1078","ND","North Dakota","10/12/16","CVOTER International",192,314,"likelyvoters",36.6,55.9
"1079","ND","North Dakota","10/12/16","Google Consumer Surveys",73,72,"likelyvoters",17.11,41.53
"1080","ND","North Dakota","10/6/16","Google Consumer Surveys",73,58,"likelyvoters",13.34,63.29
"1081","ND","North Dakota","10/5/16","CVOTER International",192,314,"likelyvoters",36.5,55.4
"1082","ND","North Dakota","10/3/16","Ipsos",25,105,"likelyvoters",34.67,44.9
"1083","ND","North Dakota","9/30/16","Google Consumer Surveys",73,49,"likelyvoters",22.78,45.48
"1084","ND","North Dakota","9/26/16","Ipsos",25,100,"likelyvoters",30.32,43.17
"1085","ND","North Dakota","9/25/16","CVOTER International",192,480,"likelyvoters",35.9,56.6
"1086","ND","North Dakota","9/23/16","Google Consumer Surveys",73,61,"likelyvoters",26.63,49.28
"1087","ND","North Dakota","9/18/16","CVOTER International",192,487,"likelyvoters",35.5,56.6
"1088","ND","North Dakota","9/17/16","Google Consumer Surveys",73,63,"likelyvoters",17.44,39.19
"1089","ND","North Dakota","9/14/16","DFM Research",135,400,"likelyvoters",32,43
"1090","ND","North Dakota","9/10/16","Google Consumer Surveys",73,71,"likelyvoters",26.31,45.08
"1091","ND","North Dakota","9/3/16","Google Consumer Surveys",73,84,"likelyvoters",23.8,45.58
"1092","ND","North Dakota","8/27/16","Google Consumer Surveys",73,63,"likelyvoters",21.39,48.83
"1093","ND","North Dakota","8/20/16","SurveyMonkey",352,549,"registeredvoters",26,51
"1094","ND","North Dakota","8/20/16","Google Consumer Surveys",73,62,"likelyvoters",20.62,41.81
"1095","ND","North Dakota","8/13/16","Google Consumer Surveys",73,78,"likelyvoters",22.03,43.01
"1096","NE","Nebraska","10/17/16","Google Consumer Surveys",73,227,"likelyvoters",31.74,38.71
"1097","NE","Nebraska","10/12/16","CVOTER International",192,333,"likelyvoters",38.7,57.2
"1098","NE","Nebraska","10/12/16","Google Consumer Surveys",73,217,"likelyvoters",27.82,40.76
"1099","NE","Nebraska","10/10/16","Ipsos",25,207,"likelyvoters",34.73,46.81
"1100","NE","Nebraska","10/6/16","Google Consumer Surveys",73,233,"likelyvoters",26.88,39.06
"1101","NE","Nebraska","10/5/16","CVOTER International",192,351,"likelyvoters",38.5,56.7
"1102","NE","Nebraska","10/3/16","Ipsos",25,241,"likelyvoters",33.32,48.55
"1103","NE","Nebraska","9/30/16","Google Consumer Surveys",73,238,"likelyvoters",31.87,36.58
"1104","NE","Nebraska","9/26/16","Ipsos",25,221,"likelyvoters",31.75,47.56
"1105","NE","Nebraska CD-3","9/25/16","Emerson College",119,700,"likelyvoters",20,65
"1106","NE","Nebraska CD-2","9/25/16","Emerson College",119,700,"likelyvoters",40,49
"1107","NE","Nebraska CD-1","9/25/16","Emerson College",119,700,"likelyvoters",29,53
"1108","NE","Nebraska","9/25/16","Emerson College",119,700,"likelyvoters",29.3,55.7
"1109","NE","Nebraska","9/25/16","CVOTER International",192,541,"likelyvoters",36.9,59.3
"1110","NE","Nebraska","9/23/16","Google Consumer Surveys",73,207,"likelyvoters",29.03,38.05
"1111","NE","Nebraska","9/19/16","Ipsos",25,197,"likelyvoters",32.71,51.19
"1112","NE","Nebraska","9/18/16","CVOTER International",192,529,"likelyvoters",36.9,58.6
"1113","NE","Nebraska","9/17/16","Google Consumer Surveys",73,202,"likelyvoters",29.11,41.65
"1114","NE","Nebraska","9/12/16","Ipsos",25,169,"likelyvoters",30.94,54.47
"1115","NE","Nebraska","9/10/16","Google Consumer Surveys",73,217,"likelyvoters",23.7,45.78
"1116","NE","Nebraska","9/5/16","Ipsos",25,175,"likelyvoters",31.74,51.22
"1117","NE","Nebraska","9/3/16","Google Consumer Surveys",73,248,"likelyvoters",27.38,40.91
"1118","NE","Nebraska","8/29/16","Ipsos",25,171,"likelyvoters",27.75,55.65
"1119","NE","Nebraska","8/27/16","Google Consumer Surveys",73,193,"likelyvoters",28.7,34.35
"1120","NE","Nebraska","8/22/16","Ipsos",25,127,"likelyvoters",37.84,44.65
"1121","NE","Nebraska","8/20/16","SurveyMonkey",352,983,"registeredvoters",32,42
"1122","NE","Nebraska","8/20/16","Google Consumer Surveys",73,174,"likelyvoters",24.5,38.25
"1123","NE","Nebraska","8/15/16","Ipsos",25,136,"likelyvoters",45.02,41.5
"1124","NE","Nebraska","8/13/16","Google Consumer Surveys",73,180,"likelyvoters",32.71,30.16
"1125","NE","Nebraska","8/8/16","Ipsos",25,185,"likelyvoters",34.72,49.39
"1126","NH","New Hampshire","10/18/16","Emerson College",119,900,"likelyvoters",44,36
"1127","NH","New Hampshire","10/17/16","Google Consumer Surveys",73,89,"likelyvoters",41.91,29.45
"1128","NH","New Hampshire","10/14/16","University of New Hampshire",37,755,"likelyvoters",49,34
"1129","NH","New Hampshire","10/12/16","CVOTER International",192,308,"likelyvoters",50.1,45.8
"1130","NH","New Hampshire","10/12/16","SurveyMonkey",352,569,"likelyvoters",47,36
"1131","NH","New Hampshire","10/12/16","Google Consumer Surveys",73,71,"likelyvoters",47.86,23.29
"1132","NH","New Hampshire","10/11/16","MassINC Polling Group",32,501,"likelyvoters",41,38
"1133","NH","New Hampshire","10/10/16","Ipsos",25,179,"likelyvoters",45.11,39.21
"1134","NH","New Hampshire","10/9/16","University of Massachusetts Lowell",80,517,"likelyvoters",45,39
"1135","NH","New Hampshire","10/8/16","Public Policy Polling",60,600,"likelyvoters",48,37
"1136","NH","New Hampshire","10/6/16","Google Consumer Surveys",73,76,"likelyvoters",56.62,17.43
"1137","NH","New Hampshire","10/5/16","CVOTER International",192,309,"likelyvoters",49.9,45.4
"1138","NH","New Hampshire","10/4/16","Suffolk University",65,500,"likelyvoters",44,42
"1139","NH","New Hampshire","10/3/16","Ipsos",25,184,"likelyvoters",46.23,41.64
"1140","NH","New Hampshire","9/30/16","Greenberg Quinlan Rosner (Democracy Corps)",127,500,"likelyvoters",46,38
"1141","NH","New Hampshire","9/30/16","Google Consumer Surveys",73,74,"likelyvoters",46.18,21.23
"1142","NH","New Hampshire","9/28/16","MassINC Polling Group",32,502,"likelyvoters",42,35
"1143","NH","New Hampshire","9/26/16","GBA Strategies",94,600,"likelyvoters",43,37
"1144","NH","New Hampshire","9/26/16","Ipsos",25,186,"likelyvoters",49.45,39.51
"1145","NH","New Hampshire","9/25/16","CVOTER International",192,491,"likelyvoters",48.4,47.5
"1146","NH","New Hampshire","9/23/16","Google Consumer Surveys",73,39,"likelyvoters",40.36,38.63
"1147","NH","New Hampshire","9/22/16","American Research Group",260,522,"registeredvoters",46,42
"1148","NH","New Hampshire","9/19/16","Ipsos",25,170,"likelyvoters",47.21,41.25
"1149","NH","New Hampshire","9/18/16","Monmouth University",1,400,"likelyvoters",47,38
"1150","NH","New Hampshire","9/18/16","CVOTER International",192,493,"likelyvoters",48.1,47.2
"1151","NH","New Hampshire","9/17/16","Google Consumer Surveys",73,85,"likelyvoters",28.44,37.61
"1152","NH","New Hampshire","9/12/16","Ipsos",25,179,"likelyvoters",51.19,36.28
"1153","NH","New Hampshire","9/10/16","Google Consumer Surveys",73,75,"likelyvoters",34.66,34.38
"1154","NH","New Hampshire","9/7/16","Marist College",8,737,"likelyvoters",39,37
"1155","NH","New Hampshire","9/5/16","Ipsos",25,176,"likelyvoters",48.47,38.66
"1156","NH","New Hampshire","9/4/16","Emerson College",119,600,"likelyvoters",42,37
"1157","NH","New Hampshire","9/3/16","Google Consumer Surveys",73,78,"likelyvoters",34.78,20.7
"1158","NH","New Hampshire","8/30/16","Public Policy Polling",60,585,"likelyvoters",46,41
"1159","NH","New Hampshire","8/29/16","Ipsos",25,164,"likelyvoters",49.02,35.71
"1160","NH","New Hampshire","8/27/16","Public Policy Polling",60,977,"likelyvoters",46,40
"1161","NH","New Hampshire","8/27/16","Google Consumer Surveys",73,73,"likelyvoters",32.92,22.15
"1162","NH","New Hampshire","8/24/16","University of New Hampshire",37,417,"likelyvoters",43,32
"1163","NH","New Hampshire","8/22/16","Ipsos",25,131,"likelyvoters",43.58,44.52
"1164","NH","New Hampshire","8/20/16","SurveyMonkey",352,1218,"registeredvoters",40,34
"1165","NH","New Hampshire","8/20/16","Google Consumer Surveys",73,80,"likelyvoters",45.34,28.86
"1166","NH","New Hampshire","8/15/16","Ipsos",25,133,"likelyvoters",33.7,47.86
"1167","NH","New Hampshire","8/13/16","Google Consumer Surveys",73,70,"likelyvoters",51.53,20.86
"1168","NH","New Hampshire","8/11/16","YouGov",81,990,"likelyvoters",45,36
"1169","NH","New Hampshire","8/8/16","Ipsos",25,163,"likelyvoters",40.68,39.45
"1170","NH","New Hampshire","8/7/16","Vox Populi Communications",108,820,"registeredvoters",41,31
"1171","NH","New Hampshire","7/30/16","MassINC Polling Group",32,609,"likelyvoters",47,32
"1172","NH","New Hampshire","7/20/16","Praecones Analytica",NA,1166,"registeredvoters",38.5,47.9
"1173","NH","New Hampshire","7/13/16","University of New Hampshire",37,469,"likelyvoters",37,37
"1174","NH","New Hampshire","6/26/16","American Research Group",260,533,"registeredvoters",47,42
"1175","NH","New Hampshire","6/16/16","TargetPoint",333,200,"likelyvoters",44,40
"1176","NH","New Hampshire","6/15/16","Greenberg Quinlan Rosner (Democracy Corps)",127,300,"likelyvoters",41,41
"1177","NH","New Hampshire","5/26/16","RKM Research and Communications, Inc.",46,405,"likelyvoters",44,44
"1178","NH","New Hampshire","5/13/16","MassINC Polling Group",32,501,"likelyvoters",44,42
"1179","NH","New Hampshire","4/13/16","Dartmouth College",121,362,"registeredvoters",34,29
"1180","NH","New Hampshire","4/12/16","University of New Hampshire",37,553,"likelyvoters",50,31
"1181","NH","New Hampshire","2/24/16","University of New Hampshire",37,628,"likelyvoters",47,39
"1182","NH","New Hampshire","2/6/16","University of Massachusetts Lowell",80,1411,"registeredvoters",45,40
"1183","NH","New Hampshire","2/5/16","University of Massachusetts Lowell",80,1413,"registeredvoters",45,39
"1184","NH","New Hampshire","2/4/16","University of Massachusetts Lowell",80,1417,"registeredvoters",46,39
"1185","NH","New Hampshire","2/3/16","University of Massachusetts Lowell",80,1417,"registeredvoters",44,40
"1186","NH","New Hampshire","1/15/16","University of New Hampshire",37,839,"likelyvoters",48,39
"1187","NH","New Hampshire","1/4/16","Marist College",8,957,"registeredvoters",45,44
"1188","NH","New Hampshire","11/16/15","Fox News/Anderson Robbins Research/Shaw & Company Research",17,804,"registeredvoters",47,40
"1189","NH","New Hampshire","11/11/15","Morning Consult",NA,530,"registeredvoters",45,38
"1190","NJ","New Jersey","10/17/16","Google Consumer Surveys",73,792,"likelyvoters",41.22,32.52
"1191","NJ","New Jersey","10/14/16","Fairleigh Dickinson University (PublicMind)",15,293,"likelyvoters",49,35
"1192","NJ","New Jersey","10/13/16","Ipsos",25,795,"likelyvoters",52.66,31.71
"1193","NJ","New Jersey","10/12/16","CVOTER International",192,338,"likelyvoters",57.1,39.4
"1194","NJ","New Jersey","10/12/16","Google Consumer Surveys",73,658,"likelyvoters",39.82,32.04
"1195","NJ","New Jersey","10/6/16","Ipsos",25,953,"likelyvoters",49.93,32.23
"1196","NJ","New Jersey","10/6/16","Google Consumer Surveys",73,618,"likelyvoters",40.3,34.19
"1197","NJ","New Jersey","10/5/16","CVOTER International",192,339,"likelyvoters",56.9,39.1
"1198","NJ","New Jersey","10/3/16","Ipsos",25,534,"likelyvoters",48.52,33.66
"1199","NJ","New Jersey","9/30/16","Google Consumer Surveys",73,701,"likelyvoters",41.69,32.62
"1200","NJ","New Jersey","9/26/16","Ipsos",25,545,"likelyvoters",46.68,34.18
"1201","NJ","New Jersey","9/25/16","Stockton College",95,638,"likelyvoters",46.2,39.8
"1202","NJ","New Jersey","9/25/16","CVOTER International",192,568,"likelyvoters",55.4,40.9
"1203","NJ","New Jersey","9/23/16","Google Consumer Surveys",73,605,"likelyvoters",37.55,35.87
"1204","NJ","New Jersey","9/18/16","CVOTER International",192,560,"likelyvoters",56,39.9
"1205","NJ","New Jersey","9/17/16","Google Consumer Surveys",73,655,"likelyvoters",35.6,36.19
"1206","NJ","New Jersey","9/15/16","Ipsos",25,853,"likelyvoters",50.49,32.22
"1207","NJ","New Jersey","9/10/16","Google Consumer Surveys",73,729,"likelyvoters",36.27,33.98
"1208","NJ","New Jersey","9/8/16","Ipsos",25,880,"likelyvoters",48.91,33.46
"1209","NJ","New Jersey","9/8/16","Rutgers University",152,726,"registeredvoters",50,29
"1210","NJ","New Jersey","9/5/16","Ipsos",25,465,"likelyvoters",46.55,35.11
"1211","NJ","New Jersey","9/3/16","Emerson College",119,800,"likelyvoters",47,43
"1212","NJ","New Jersey","9/3/16","Google Consumer Surveys",73,742,"likelyvoters",35.95,33.11
"1213","NJ","New Jersey","8/27/16","Google Consumer Surveys",73,737,"likelyvoters",37.83,29.03
"1214","NJ","New Jersey","8/25/16","Ipsos",25,666,"likelyvoters",47.4,36.24
"1215","NJ","New Jersey","8/20/16","SurveyMonkey",352,912,"registeredvoters",49,34
"1216","NJ","New Jersey","8/20/16","Google Consumer Surveys",73,763,"likelyvoters",37.78,31.6
"1217","NJ","New Jersey","8/18/16","Ipsos",25,678,"likelyvoters",48.08,33.54
"1218","NJ","New Jersey","8/13/16","Google Consumer Surveys",73,736,"likelyvoters",42.4,28.6
"1219","NJ","New Jersey","8/11/16","Ipsos",25,765,"likelyvoters",46.14,32.85
"1220","NJ","New Jersey","6/24/16","Fairleigh Dickinson University (PublicMind)",15,349,"registeredvoters",44,32
"1221","NJ","New Jersey","6/24/16","Fairleigh Dickinson University (PublicMind)",15,363,"registeredvoters",52,31
"1222","NJ","New Jersey","6/1/16","YouGov",81,1194,"likelyvoters",49,34
"1223","NJ","New Jersey","5/25/16","Monmouth University",1,703,"registeredvoters",37,31
"1224","NJ","New Jersey","5/20/16","Fairleigh Dickinson University (PublicMind)",15,702,"registeredvoters",48,37
"1225","NJ","New Jersey","5/13/16","Quinnipiac University",26,1989,"registeredvoters",45,38
"1226","NJ","New Jersey","4/4/16","Rutgers University",152,738,"registeredvoters",50,36
"1227","NJ","New Jersey","2/26/16","Fairleigh Dickinson University (PublicMind)",15,694,"registeredvoters",52,36
"1228","NM","New Mexico","10/17/16","Google Consumer Surveys",73,249,"likelyvoters",40.02,26.18
"1229","NM","New Mexico","10/12/16","CVOTER International",192,324,"likelyvoters",50.5,43.8
"1230","NM","New Mexico","10/12/16","SurveyMonkey",352,889,"likelyvoters",41,33
"1231","NM","New Mexico","10/12/16","Google Consumer Surveys",73,214,"likelyvoters",40.3,22.32
"1232","NM","New Mexico","10/11/16","Zia Poll",NA,1536,"likelyvoters",46,36
"1233","NM","New Mexico","10/10/16","Ipsos",25,150,"likelyvoters",51.28,35.11
